v,w,t
16,26,70500
16,26,70560
16,48,70700
16,48,70820
16,48,70840
16,39,70860
16,39,70880
16,41,71280
16,19,71720
16,36,71840
16,36,71860
16,21,72060
16,21,72080
16,21,72100
16,21,72120
16,21,72140
16,21,72160
16,19,72160
16,19,72180
16,19,72240
16,19,72360
16,19,72380
16,19,72460
16,19,72540
16,19,72920
16,26,73680
16,26,73700
16,26,73720
16,26,73800
16,26,73840
16,26,73860
16,26,73880
16,26,73900
16,45,73940
16,28,73960
16,45,73960
16,26,73960
16,28,73980
16,26,73980
16,26,74000
16,28,74020
16,26,74020
16,45,74040
16,26,74040
16,26,74060
16,26,74080
16,26,74100
16,26,74120
16,26,74140
16,26,74160
16,26,74180
16,45,74200
16,26,74200
16,26,74220
16,45,74240
16,45,74260
16,26,74260
16,19,74280
16,26,74280
16,45,74300
16,26,74300
16,26,74320
16,26,74340
16,26,74360
16,26,74380
16,26,74400
16,26,74420
16,26,74440
16,26,74460
16,26,74480
16,26,74500
16,26,74520
16,26,74580
16,26,74780
16,26,74800
16,26,74820
16,26,74840
16,26,74860
16,26,74880
16,26,74900
16,26,74920
16,26,74940
16,26,74960
16,26,74980
16,26,75000
16,26,75020
16,26,75040
16,26,75060
16,26,75080
16,26,75100
16,45,75120
16,26,75120
16,26,75140
16,26,75180
16,36,75200
16,26,75200
16,26,75220
16,26,75240
16,45,75440
16,26,75620
16,26,75640
16,26,75680
16,21,75700
16,21,75720
16,26,75720
16,26,75740
16,26,75760
16,21,75840
16,21,75860
16,21,75880
16,26,75880
16,21,76000
16,45,76020
16,21,76020
16,26,76040
16,48,76160
16,26,76160
16,26,76180
16,26,76200
16,26,76220
16,48,76240
16,26,76240
16,26,76260
16,26,76300
16,26,76320
16,48,76340
16,26,76340
16,26,76360
16,26,76380
16,26,76400
16,26,76420
16,26,76440
16,48,76460
16,26,76460
16,48,76500
16,26,76500
16,48,76520
16,26,76520
16,48,76540
16,26,76540
16,48,76560
16,26,76560
16,26,76580
16,48,76600
16,26,76600
16,45,76620
16,48,76620
16,26,76620
16,48,76640
16,26,76640
16,21,76660
16,48,76660
16,26,76660
16,21,76680
16,48,76680
16,26,76680
16,21,76700
16,48,76700
16,26,76700
16,21,76720
16,26,76720
16,21,76740
16,21,76760
16,26,76760
16,21,76780
16,26,76780
16,21,76800
16,26,76800
16,26,76820
16,28,76840
16,26,76840
16,21,76860
16,26,76860
16,21,76880
16,26,76880
16,21,76900
16,26,76920
16,36,76940
16,26,76940
16,28,76960
16,26,76980
16,19,77000
16,26,77000
16,26,77020
16,28,77040
16,26,77080
16,26,77100
16,26,77120
16,26,77140
16,26,77160
16,26,77220
16,26,77240
16,26,77260
16,49,77480
16,49,77500
16,49,77620
16,49,77640
16,49,77680
16,49,77700
16,49,77720
16,49,77960
16,49,78060
16,49,78160
16,49,78180
16,49,78200
16,28,78240
16,21,78260
16,21,78280
16,41,78280
16,21,78300
16,41,78300
16,21,78320
16,41,78320
16,21,78340
16,21,78360
16,21,78380
16,21,78400
16,21,78420
16,21,78440
16,21,78500
16,32,78620
16,32,78640
16,36,78780
16,32,78780
16,32,78840
16,32,78860
16,21,78920
16,21,78940
16,36,78960
16,21,78960
16,32,78980
16,36,79020
16,36,79040
16,21,79040
16,36,79060
16,21,79060
16,21,79080
16,36,79100
16,46,79120
16,48,79140
16,45,79160
16,48,79160
16,48,79180
16,45,79200
16,21,79240
16,21,79260
16,46,79260
16,19,79260
16,26,79260
16,19,79280
16,36,79340
16,36,79360
16,36,79380
16,26,79380
16,36,79440
16,26,79520
16,26,79540
16,34,79940
16,32,79980
16,32,80000
16,32,80020
16,32,80040
16,46,80140
16,21,80440
16,21,80460
16,21,80480
16,21,80500
16,21,80520
16,21,80880
16,21,80900
16,21,80920
16,26,80980
16,19,81120
16,19,81220
16,32,81340
16,19,81360
16,19,81380
16,32,81600
16,36,81640
16,26,81800
16,21,82000
16,21,82020
16,21,82040
16,48,82040
16,21,82060
16,21,82080
16,21,82100
16,21,82120
16,21,82140
16,21,82160
16,21,82180
16,21,82200
16,21,82220
16,48,82220
16,21,82240
16,46,82240
16,46,82260
16,46,82280
16,26,82280
16,46,82300
16,21,82420
16,27,82940
16,26,82980
16,26,83000
16,21,83220
16,21,83320
16,34,83320
16,34,83340
16,21,83360
16,21,83380
16,21,83400
16,26,83600
16,26,83620
16,26,83640
16,34,84020
16,26,84100
16,46,84120
16,26,84120
16,46,84140
16,26,84140
16,46,84160
16,26,84240
16,46,84260
16,26,84380
16,26,84400
16,46,84500
16,26,84500
16,36,84580
16,28,84620
16,26,84660
16,28,84680
16,26,84700
16,46,84740
16,46,85040
16,46,85060
16,46,85080
16,46,85100
16,34,85220
16,32,85220
16,32,85300
16,55,85320
16,21,85340
16,21,85360
16,21,85380
16,21,85400
16,26,85460
16,26,85480
16,26,85540
16,32,85560
16,21,85580
16,32,85580
16,26,85580
16,26,85600
16,28,86020
16,36,86100
16,36,86160
16,36,86180
16,55,86200
16,32,86260
16,21,86380
16,21,86400
16,21,86420
16,21,86440
16,18,86440
16,36,86460
16,36,86520
16,36,86540
16,18,86540
16,36,86600
16,36,86620
16,36,86720
16,36,86740
16,26,86820
16,26,86840
16,26,86860
16,26,86900
16,26,86940
16,26,86960
16,26,86980
16,26,87000
16,36,87100
16,26,87140
16,26,87240
16,26,87260
16,26,87280
16,26,87300
16,26,87320
16,26,87340
16,26,87360
16,26,87380
16,26,87400
16,26,87420
16,26,87460
16,26,87480
16,26,87600
16,26,87620
16,19,87700
16,19,87720
16,36,87740
16,19,87740
16,18,87760
16,26,87840
16,28,87940
16,28,87980
16,26,87980
16,28,88020
16,28,88040
16,28,88060
16,26,88060
16,28,88080
16,26,88080
16,17,88260
16,17,88280
16,48,89360
16,48,89380
16,43,89460
16,43,89480
16,36,89520
16,21,89560
16,21,89580
16,21,89600
16,21,89620
16,28,89680
16,45,89700
16,18,89760
16,36,89800
16,32,90080
16,32,90100
16,32,90180
16,26,90180
16,28,90200
16,32,90200
16,26,90200
16,26,90220
16,26,90260
16,26,90300
16,26,90320
16,26,90360
16,26,90460
16,26,90540
16,26,90740
16,25,90800
16,25,90820
16,32,91800
16,23,91860
16,18,91880
16,24,91900
16,68,158640
16,68,158660
16,68,158700
16,68,158720
16,27,158920
16,32,162780
16,19,162780
16,32,162940
16,32,162980
16,32,163000
16,22,163080
16,28,163100
16,22,163100
16,22,163140
16,22,163160
16,22,163200
16,22,163220
16,26,163220
16,36,163520
16,36,163600
16,22,163620
16,36,163820
16,36,163860
16,26,163860
16,26,163900
16,36,163920
16,26,163920
16,36,163980
16,26,164000
16,36,164020
16,26,164020
16,36,164040
16,26,164040
16,26,164060
16,26,164120
16,26,164140
16,26,164160
16,36,164200
16,22,164200
16,26,164200
16,36,164220
16,22,164220
16,26,164220
16,22,164300
16,26,164300
16,26,164320
16,26,164360
16,22,164380
16,22,164400
16,26,164400
16,22,164420
16,26,164420
16,22,164440
16,26,164480
16,22,164500
16,26,164520
16,22,164540
16,26,164540
16,26,164780
16,26,164800
16,26,164940
16,28,164980
16,22,165020
16,22,165040
16,22,165060
16,22,165080
16,22,165100
16,22,165120
16,22,165140
16,22,165160
16,22,165180
16,22,165200
16,22,165220
16,22,165240
16,22,165260
16,22,165280
16,26,165360
16,36,165440
16,28,165840
16,32,165840
16,28,165860
16,46,165860
16,32,165860
16,46,165960
16,32,165980
16,36,166000
16,32,166000
16,22,166020
16,22,166100
16,26,166140
16,68,166160
16,28,166180
16,68,166180
16,26,166180
16,28,166280
16,26,166280
16,22,166320
16,26,166320
16,26,166340
16,22,166360
16,22,166440
16,22,166460
16,22,166480
16,22,166520
16,22,166540
16,32,166560
16,22,166620
16,22,166640
16,22,166660
16,22,166680
16,22,166700
16,36,166720
16,22,166720
16,34,166900
16,22,167220
16,32,167340
16,36,167420
16,36,167440
16,36,167460
16,36,167480
16,72,167480
16,36,167500
16,72,167500
16,36,167520
16,36,167540
16,72,167540
16,36,167560
16,72,167560
16,36,167580
16,72,167580
16,36,167600
16,72,167600
16,36,167620
16,72,167620
16,36,167640
16,72,167640
16,36,167660
16,36,167680
16,36,167700
16,36,167720
16,36,167740
16,36,167760
16,36,167800
16,36,167820
16,36,167840
16,28,167960
16,28,167980
16,28,168000
16,28,168020
16,68,168040
16,26,168060
16,26,168080
16,68,168100
16,28,168120
16,68,168120
16,68,168260
16,68,168300
16,68,168320
16,68,168340
16,68,168360
16,68,168380
16,68,168400
16,68,168440
16,68,168460
16,68,168480
16,68,168580
16,68,168600
16,68,168620
16,68,168640
16,22,168700
16,27,168720
16,22,168800
16,36,168820
16,27,168820
16,22,168820
16,22,169260
16,22,169300
16,22,169340
16,36,169460
16,28,169480
16,68,169500
16,68,169520
16,68,169540
16,28,169560
16,32,169580
16,54,169600
16,32,169600
16,54,169620
16,54,169640
16,28,169680
16,29,169740
16,34,169740
16,19,170020
16,19,170040
16,26,170060
16,26,170080
16,36,170140
16,26,170760
16,22,170820
16,32,170820
16,32,170840
16,32,170860
16,26,170860
16,28,170880
16,32,170880
16,26,170880
16,26,170900
16,53,170940
16,53,170960
16,28,171000
16,32,171000
16,26,171000
16,32,171020
16,26,171020
16,26,171100
16,26,171120
16,28,171140
16,68,171240
16,32,171340
16,32,171360
16,28,171760
16,28,171800
16,26,171800
16,36,171840
16,36,171860
16,68,171860
16,19,171860
16,36,171920
16,68,171920
16,36,171940
16,68,171940
16,36,171960
16,68,171960
16,68,171980
16,71,172060
16,71,172080
16,71,172140
16,71,172160
16,71,172180
16,71,172200
16,71,172300
16,71,172320
16,71,172340
16,71,172380
16,71,172400
16,71,172420
16,71,172440
16,71,172460
16,71,172480
16,71,172500
16,71,172540
16,71,172560
16,68,172580
16,71,172600
16,71,172620
16,68,172640
16,36,172660
16,68,172660
16,36,172700
16,68,172700
16,36,172720
16,68,172720
16,36,172780
16,68,172780
16,68,172800
16,22,173000
16,68,173020
16,22,173020
16,68,173040
16,68,173060
16,22,173060
16,68,173080
16,68,173100
16,22,173100
16,68,173140
16,68,173160
16,68,173180
16,68,173220
16,68,173240
16,68,173260
16,68,173280
16,22,173280
16,68,173300
16,22,173360
16,26,173360
16,22,173380
16,26,173380
16,68,173420
16,22,173420
16,19,177240
16,26,177240
16,26,177260
16,26,177280
16,41,177400
16,41,177420
16,55,177420
16,41,177460
16,55,177460
16,41,177480
16,26,177620
16,26,177640
16,19,177740
16,22,177880
16,22,177900
16,22,177940
16,22,177960
16,22,177980
16,22,178000
16,22,178020
16,22,178040
16,22,178060
16,22,178080
16,22,178100
16,22,178120
16,22,178140
16,32,178200
16,19,178220
16,19,178240
16,19,178260
16,25,178280
16,19,178280
16,25,178300
16,19,178300
16,25,178320
16,25,178340
16,19,178340
16,19,178360
16,32,178380
16,46,178420
16,48,178440
16,48,178460
16,48,178520
16,48,178540
16,22,178760
16,48,178800
16,46,178800
16,22,178800
16,22,178820
16,22,178840
16,22,178860
16,22,178920
16,57,179140
16,22,179160
16,57,179160
16,22,179180
16,57,179180
16,22,179200
16,57,179200
16,22,179220
16,57,179220
16,22,179240
16,22,179260
16,22,179280
16,22,179300
16,22,179320
16,22,179340
16,22,179360
16,22,179380
16,22,179400
16,22,179420
16,22,179440
16,22,179480
16,22,179500
16,22,179520
16,22,179540
16,22,179560
16,22,179580
16,22,179600
16,22,179620
16,22,179660
16,22,179680
16,57,179680
16,22,179700
16,57,179700
16,22,179720
16,57,179720
16,22,179740
16,57,179740
16,22,179760
16,57,179760
16,22,179780
16,57,179780
16,22,179800
16,57,179800
16,22,179820
16,57,179820
16,22,179840
16,57,179840
16,22,179860
16,57,179860
16,22,179880
16,57,179880
16,22,179900
16,57,179900
16,22,179920
16,57,179920
16,18,180140
16,22,180220
16,22,180240
16,22,180260
16,22,180280
16,22,180300
16,22,180320
16,22,180340
16,22,180360
16,66,180800
16,66,180820
16,34,180860
16,18,181060
16,18,181080
16,19,181100
16,25,181120
16,25,181140
16,25,181740
16,29,182080
16,29,182100
16,66,182300
16,29,182340
16,29,182360
16,29,182380
16,25,182480
16,19,182480
16,25,182520
16,25,182920
16,25,183040
16,22,183160
16,22,183180
16,22,183440
16,22,183480
16,22,183520
16,22,183640
16,22,183660
16,22,183700
16,22,183720
16,22,183760
16,22,183800
16,22,183840
16,22,183860
16,22,183900
16,22,183920
16,22,183940
16,22,183960
16,22,183980
16,22,184000
16,22,184020
16,22,184100
16,22,184120
16,22,184140
16,22,184160
16,22,184180
16,22,184200
16,22,184220
16,22,184240
16,25,184240
16,22,184260
16,22,184280
16,22,184300
16,22,184320
16,22,184340
16,29,184440
16,50,184540
16,73,184660
16,25,184680
16,22,184700
16,18,184700
16,25,184800
16,22,184840
16,25,184920
16,25,184960
16,25,185020
16,25,185040
16,25,185060
16,25,185080
16,19,185080
16,25,185100
16,19,185120
16,66,185820
16,66,185840
16,66,185860
16,66,185880
16,66,185900
16,66,185920
16,22,185980
16,66,186020
16,25,186880
16,57,187080
16,57,187100
16,57,187120
16,17,187200
16,17,187220
16,17,187240
16,18,187240
16,25,245360
16,68,245380
16,68,245400
16,19,245460
16,19,245480
16,68,245500
16,68,245520
16,68,245540
16,34,245600
16,27,245780
16,17,245780
16,17,245800
16,17,245820
16,17,245840
16,17,245860
16,17,245880
16,17,245960
16,17,245980
16,17,246000
16,17,246340
16,17,246360
16,17,246380
16,17,246540
16,17,246560
16,17,246580
16,17,246600
16,17,246780
16,17,246800
16,17,246880
16,17,247020
16,17,247040
16,17,247420
16,17,247480
16,17,247500
16,17,247560
16,17,247580
16,34,247840
16,66,248400
16,36,248560
16,66,248620
16,36,248860
16,17,248860
16,66,248940
16,66,249000
16,66,249060
16,66,249080
16,25,249100
16,25,249120
16,66,249240
16,66,249320
16,29,249540
16,66,249540
16,66,249580
16,25,249580
16,25,249600
16,25,249620
16,25,249640
16,25,249680
16,25,249700
16,25,249720
16,25,249740
16,20,249780
16,25,249800
16,25,249820
16,66,250060
16,25,250060
16,25,250080
16,25,250100
16,25,250120
16,25,250160
16,25,250180
16,25,250200
16,68,250280
16,25,250380
16,25,250440
16,25,250480
16,25,250500
16,25,250560
16,25,250580
16,25,250600
16,25,250620
16,25,250640
16,25,250660
16,25,250760
16,19,250800
16,25,250820
16,19,250820
16,25,250840
16,29,251020
16,25,251200
16,25,251220
16,25,251240
16,25,251260
16,66,251380
16,66,251640
16,66,251660
16,22,251760
16,22,251780
16,22,251980
16,20,252020
16,29,252020
16,20,252040
16,29,252040
16,68,252180
16,68,252200
16,68,252220
16,68,252240
16,68,252260
16,68,252300
16,68,252340
16,68,252360
16,68,252460
16,28,252480
16,28,252500
16,68,252540
16,29,252640
16,29,252680
16,29,252700
16,29,252740
16,29,252800
16,19,252840
16,29,252900
16,19,252900
16,29,252920
16,34,252940
16,36,252960
16,29,252960
16,66,252960
16,29,252980
16,66,253040
16,36,253120
16,36,253140
16,36,253160
16,66,253200
16,66,253220
16,36,253240
16,19,253240
16,68,253260
16,66,253300
16,36,253320
16,36,253380
16,36,253400
16,66,253500
16,68,253580
16,19,253620
16,28,253640
16,25,253760
16,66,254380
16,19,254380
16,66,254400
16,66,254420
16,66,254440
16,36,254460
16,36,254480
16,66,254480
16,36,254540
16,36,254560
16,36,254600
16,36,254620
16,66,254640
16,36,254680
16,66,254680
16,36,254700
16,66,254700
16,36,254720
16,66,254720
16,36,254740
16,66,254740
16,36,254760
16,66,254760
16,25,254760
16,36,254780
16,25,254780
16,36,254800
16,36,254860
16,66,254860
16,36,254900
16,68,254900
16,66,254900
16,36,255160
16,66,255160
16,19,255160
16,36,255180
16,68,255180
16,66,255180
16,66,255320
16,29,255340
16,66,255340
16,29,255360
16,28,255520
16,28,255540
16,22,255580
16,60,255620
16,60,255640
16,20,255660
16,22,255660
16,20,255680
16,22,255680
16,20,255700
16,22,255700
16,60,255700
16,22,255720
16,22,255740
16,22,255760
16,60,255760
16,22,255780
16,60,255780
16,22,255800
16,60,255800
16,22,255820
16,60,255820
16,22,255840
16,60,255840
16,22,255860
16,22,255880
16,60,255880
16,22,255900
16,22,255920
16,60,255920
16,22,255940
16,22,255960
16,22,255980
16,22,256000
16,22,256020
16,22,256040
16,22,256060
16,22,256080
16,20,256100
16,22,256100
16,20,256140
16,20,256160
16,22,256160
16,25,256160
16,20,256240
16,22,256240
16,20,256280
16,22,256280
16,20,256300
16,22,256360
16,22,256380
16,22,256400
16,22,256420
16,68,256480
16,29,256600
16,29,256620
16,29,256640
16,29,256660
16,29,256680
16,28,256760
16,60,256860
16,28,257380
16,36,257400
16,36,257420
16,68,257420
16,22,257420
16,36,257440
16,51,257440
16,36,257460
16,51,257460
16,36,257480
16,68,258180
16,20,258200
16,68,258200
16,68,258220
16,46,258340
16,20,258400
16,20,258440
16,20,258460
16,20,258540
16,20,258580
16,20,259220
16,20,259440
16,22,259440
16,25,259440
16,20,259460
16,22,259460
16,25,259460
16,68,262860
16,22,262900
16,66,262900
16,35,262900
16,20,263240
16,20,263600
16,30,263600
16,20,263620
16,30,263700
16,30,263740
16,30,263760
16,30,263780
16,30,263880
16,30,263900
16,30,263940
16,30,263960
16,30,263980
16,30,264080
16,30,264100
16,36,264180
16,25,264500
16,20,264600
16,35,264920
16,35,264940
16,35,264960
16,35,264980
16,35,265040
16,19,265080
16,19,265100
16,20,265140
16,20,265160
16,20,265180
16,20,265200
16,25,265240
16,24,265680
16,59,265740
16,59,265880
16,59,265900
16,35,266600
16,35,266620
16,30,267200
16,24,267440
16,20,267460
16,20,267480
16,20,267500
16,20,267540
16,20,267660
16,20,267740
16,20,267780
16,20,267900
16,29,268100
16,29,268120
16,29,268140
16,20,268580
16,20,268600
16,20,268740
16,20,268760
16,35,268920
16,35,269060
16,29,269160
16,62,269700
16,20,270540
16,64,270680
16,64,270700
16,64,270720
16,20,270740
16,64,270740
16,20,270760
16,64,270760
16,64,270780
16,64,270880
16,64,270900
16,64,270920
16,64,270940
16,29,271560
16,29,271580
16,29,271600
16,29,271700
16,29,271720
16,29,271740
16,29,271860
16,29,271880
16,29,271900
16,29,271920
16,29,272180
16,35,272180
16,29,272200
16,20,272380
16,20,272440
16,20,272460
16,20,272480
16,20,272500
16,20,272560
16,20,272600
16,20,272620
16,24,272740
16,24,272760
16,24,272800
16,20,272820
16,20,272840
16,24,272860
16,24,272880
16,64,273380
16,64,273440
16,64,273460
16,64,273480
16,64,273500
16,64,273520
16,35,273540
17,21,10080
17,21,10100
17,21,11320
17,21,11600
17,21,14780
17,21,14880
17,21,14900
17,21,14920
17,21,14940
17,21,14960
17,50,17180
17,21,17300
17,21,19060
17,21,19960
17,21,19980
17,21,20000
17,21,20020
17,21,73000
17,26,75560
17,21,79640
17,21,87260
17,21,87380
17,29,87400
17,21,87400
17,21,87420
17,21,87440
17,21,87460
17,21,87480
17,21,87500
17,28,87780
17,32,87780
17,28,87800
17,32,87800
17,29,88040
17,29,88100
17,29,88120
17,29,88140
17,29,88160
17,29,88180
17,29,88220
17,27,92400
17,27,92420
17,27,92460
17,27,92480
17,27,93480
17,27,94480
17,27,94520
17,27,94580
17,27,94600
17,27,94640
17,27,94660
17,28,94660
17,27,94680
17,27,94700
17,27,94740
17,27,94760
17,27,94780
17,27,94800
17,21,94820
17,21,94860
17,21,94880
17,21,94900
17,21,94940
17,21,94960
17,21,94980
17,28,95320
17,21,96280
17,21,96320
17,52,96340
17,52,96360
17,21,96360
17,21,96380
17,52,96400
17,21,96400
17,21,96420
17,52,96440
17,21,96440
17,21,96460
17,21,96480
17,52,96500
17,21,96500
17,52,96520
17,21,96520
17,21,96540
17,21,96560
17,21,96580
17,52,96600
17,21,96600
17,21,96620
17,21,96640
17,21,96680
17,52,96780
17,21,96780
17,52,96800
17,21,96800
17,21,96820
17,52,96840
17,21,96840
17,52,96860
17,21,96860
17,52,96880
17,21,96880
17,21,96900
17,21,96920
17,21,97420
17,21,97440
17,21,97460
17,21,97480
17,21,97500
17,21,97520
17,21,97560
17,29,99780
17,21,99780
17,29,99800
17,21,99800
17,28,100700
17,21,101820
17,21,101840
17,21,101860
17,21,101880
17,21,101900
17,21,101920
17,21,101940
17,21,101960
17,21,101980
17,21,102000
17,21,102020
17,21,102100
17,21,105200
17,21,106060
17,69,188060
17,69,188080
17,29,189620
17,29,190740
17,29,191440
17,29,192140
17,29,192600
17,69,245100
17,19,245120
17,52,248700
17,52,248720
17,52,248740
17,52,248820
17,20,248820
17,20,248880
17,52,248900
17,20,248900
17,62,249340
17,68,249340
17,62,249360
17,68,249360
17,62,249400
17,28,257100
17,34,337880
18,30,4360
18,23,6720
18,21,8060
18,46,9140
18,39,9300
18,46,9320
18,21,9360
18,22,9420
18,46,9480
18,46,9500
18,46,9520
18,46,9540
18,46,9560
18,46,9580
18,46,9600
18,46,9620
18,46,9640
18,46,9660
18,46,9680
18,46,9700
18,46,9720
18,46,9740
18,46,9760
18,46,9780
18,46,9800
18,46,9820
18,46,9960
18,46,9980
18,23,12460
18,22,13180
18,22,13200
18,22,13220
18,22,13240
18,22,13260
18,22,13280
18,20,13300
18,20,13400
18,22,13460
18,22,13480
18,22,13500
18,23,13520
18,23,13560
18,23,13580
18,22,13580
18,23,13620
18,23,13640
18,22,13660
18,22,13680
18,23,13700
18,22,13700
18,22,13720
18,22,13740
18,22,13760
18,23,13780
18,22,13780
18,23,13800
18,22,13840
18,22,13860
18,22,13880
18,20,13880
18,22,13900
18,22,13920
18,20,13920
18,22,13940
18,20,13940
18,22,13960
18,22,13980
18,22,14000
18,23,14020
18,20,14380
18,23,14400
18,22,14400
18,35,16220
18,22,16340
18,35,16580
18,54,16760
18,54,16780
18,22,18340
18,22,18360
18,22,18380
18,22,18440
18,22,19340
18,22,19460
18,22,19920
18,50,20080
18,50,20100
18,22,20140
18,23,20200
18,22,20200
18,23,20220
18,22,20220
18,22,20240
18,46,20240
18,46,20280
18,54,20340
18,46,20360
18,23,20380
18,46,20380
18,20,20500
18,22,20520
18,22,20540
18,23,20720
18,20,20820
18,20,20840
18,23,20880
18,23,20900
18,22,20940
18,23,20960
18,22,20960
18,22,20980
18,20,20980
18,22,21000
18,23,21020
18,22,21020
18,22,21040
18,22,21100
18,23,21260
18,23,21420
18,23,21460
18,23,21480
18,23,21500
18,22,21500
18,20,21500
18,20,21600
18,23,21620
18,23,21640
18,23,21660
18,23,21680
18,23,21720
18,23,21740
18,23,21760
18,23,21780
18,20,21780
18,23,21800
18,20,21800
18,23,21820
18,23,21840
18,23,21860
18,20,21860
18,20,21880
18,22,21920
18,23,21980
18,23,22000
18,23,22020
18,23,22040
18,23,22060
18,23,22080
18,20,22080
18,23,22100
18,20,22100
18,20,22120
18,23,22160
18,22,22160
18,23,22180
18,22,22180
18,20,22180
18,22,22200
18,22,22220
18,20,22220
18,22,22240
18,20,22240
18,23,22260
18,20,22260
18,20,22280
18,20,22300
18,20,22340
18,20,22360
18,20,22380
18,22,22400
18,20,22400
18,22,22420
18,20,22420
18,22,22440
18,20,22440
18,20,22460
18,20,22480
18,22,22540
18,23,22620
18,22,22640
18,20,22660
18,22,22700
18,20,22720
18,23,22780
18,22,22780
18,46,22980
18,46,23040
18,41,23320
18,41,23340
18,50,23580
18,50,23600
18,22,23960
18,20,24600
18,23,24660
18,21,86440
18,46,86980
18,53,87220
18,55,87300
18,50,87380
18,49,87480
18,26,87840
18,26,87860
18,26,87880
18,26,87900
18,26,88020
18,26,88080
18,26,88380
18,26,88420
18,26,88440
18,26,88460
18,26,88500
18,26,88520
18,26,88540
18,26,88580
18,26,88700
18,36,89760
18,36,90580
18,32,90740
18,23,91760
18,24,91760
18,55,94160
18,50,94340
18,50,94360
18,50,94380
18,50,94400
18,50,94420
18,50,94440
18,50,94460
18,50,94480
18,50,94500
18,50,94520
18,50,94560
18,41,94700
18,41,94720
18,28,94740
18,46,94780
18,45,95060
18,46,95140
18,29,95960
18,32,96920
18,21,97060
18,46,97240
18,28,97300
18,32,97360
18,28,97360
18,52,97520
18,52,97540
18,29,97540
18,21,97560
18,21,97580
18,28,97700
18,21,97740
18,28,99060
18,28,99080
18,23,99180
18,24,101580
18,23,101600
18,24,101640
18,24,101660
18,23,101680
18,24,101680
18,23,101700
18,24,101700
18,23,101720
18,24,101720
18,24,101820
18,23,101860
18,24,101860
18,24,101880
18,24,101900
18,24,101960
18,23,102480
18,24,102520
18,46,104860
18,46,104880
18,46,104940
18,46,104960
18,46,104980
18,46,105040
18,46,105060
18,46,105080
18,46,105200
18,46,105220
18,46,105240
18,46,105260
18,46,105320
18,46,105360
18,46,105380
18,46,105400
18,46,105420
18,46,105440
18,46,105460
18,46,105520
18,46,105580
18,46,105640
18,46,105680
18,46,105700
18,46,105740
18,46,105760
18,46,105800
18,46,105840
18,50,106500
18,50,106520
18,50,106540
18,50,106560
18,50,106580
18,50,106600
18,50,106620
18,50,106640
18,50,106660
18,23,106740
18,23,106820
18,24,106820
18,25,106880
18,23,106940
18,23,106960
18,23,107000
18,23,107020
18,23,107080
18,24,107180
18,23,107200
18,48,107220
18,25,107220
18,48,107240
18,25,107240
18,48,107260
18,25,107260
18,48,107280
18,25,107280
18,23,107460
18,23,107480
18,23,107620
18,23,107640
18,24,107640
18,24,109220
18,24,109320
18,23,109400
18,24,109400
18,23,109460
18,23,109480
18,23,109560
18,23,109600
18,23,109620
18,23,109640
18,23,109660
18,23,109680
18,23,109700
18,23,109720
18,23,109760
18,23,109780
18,23,109800
18,23,109820
18,23,109840
18,39,109920
18,39,110100
18,45,110380
18,55,110800
18,55,110820
18,50,110920
18,23,111060
18,26,172760
18,68,172900
18,68,172920
18,68,172940
18,46,173320
18,72,173380
18,50,173660
18,36,173660
18,50,173680
18,36,173680
18,41,173780
18,41,173800
18,28,173900
18,28,173920
18,26,174060
18,26,174140
18,26,174220
18,26,174340
18,26,174360
18,26,174440
18,46,174580
18,26,174600
18,26,174640
18,26,174700
18,26,174760
18,26,174820
18,28,174820
18,26,174860
18,26,174880
18,26,174900
18,26,174920
18,26,174940
18,26,174960
18,26,174980
18,26,175000
18,26,175020
18,26,175040
18,26,175060
18,26,175080
18,26,175100
18,26,175120
18,26,175140
18,26,175160
18,28,175160
18,26,175180
18,28,175180
18,26,175200
18,26,175220
18,28,175220
18,25,175220
18,28,175260
18,26,175280
18,28,175280
18,26,175300
18,25,175320
18,26,175380
18,73,175480
18,46,175520
18,26,175620
18,26,175660
18,26,176280
18,36,176280
18,36,176340
18,36,176380
18,28,176400
18,22,176420
18,22,176440
18,26,176460
18,28,176460
18,26,176480
18,36,176520
18,36,176900
18,25,176960
18,22,176980
18,25,176980
18,25,177000
18,22,177180
18,25,177300
18,25,177600
18,68,177880
18,68,177900
18,28,177900
18,68,177920
18,28,177920
18,19,179660
18,19,179700
18,50,179840
18,50,179900
18,50,179920
18,22,180000
18,71,180060
18,66,180100
18,71,180160
18,71,180180
18,57,180940
18,25,181040
18,57,181120
18,57,181140
18,22,181140
18,22,181160
18,66,181360
18,66,181380
18,22,184840
18,22,184920
18,22,184940
18,22,184960
18,22,184980
18,22,185000
18,22,185740
18,22,185760
18,22,185780
18,22,185900
18,22,186320
18,22,186340
18,22,186400
18,66,188940
18,66,188960
18,66,189160
18,43,189400
18,39,189440
18,66,190560
18,66,190580
18,66,190640
18,46,190720
18,46,191060
18,46,191100
18,46,191120
18,46,191240
18,46,191440
18,46,191520
18,46,191540
18,46,191580
18,46,191620
18,66,191760
18,66,191780
18,66,191820
18,66,191840
18,66,191860
18,66,191880
18,66,191920
18,46,191940
18,46,191960
18,46,192100
18,46,192120
18,52,193000
18,53,193400
18,53,193420
18,53,193440
18,53,193460
18,66,193980
18,71,196640
18,50,196820
18,66,197020
18,25,197120
19,30,4400
19,36,4420
19,36,64780
19,36,65580
19,31,66500
19,43,67140
19,43,67160
