source,target,duration,day,hour
15,8,80,1,9
15,8,40,1,20
15,8,20,1,9
15,8,60,1,20
15,8,180,1,20
15,8,20,1,9
15,8,40,1,20
15,8,20,1,9
15,8,40,1,20
15,8,20,1,20
15,8,160,1,20
15,8,20,1,9
15,8,40,1,20
15,8,20,1,9
15,8,80,1,20
15,8,20,1,20
15,8,20,1,9
15,8,20,1,20
15,8,20,1,9
15,8,180,1,9
15,8,20,1,9
15,8,20,1,20
15,8,80,1,9
15,8,20,1,9
15,8,80,1,9
15,8,20,1,9
15,8,100,1,9
15,8,20,1,20
15,8,40,1,9
15,8,20,1,9
15,8,240,1,9
15,8,160,1,9
15,8,140,1,9
15,8,20,1,9
15,8,20,1,9
15,8,20,1,9
15,8,40,1,10
15,8,60,1,10
15,8,40,1,10
15,8,180,1,10
15,8,20,1,10
15,8,20,1,10
15,8,80,1,10
15,8,40,1,9
15,8,40,1,9
15,8,20,1,10
15,8,20,1,10
15,8,20,1,9
15,8,20,1,9
15,8,60,1,10
15,8,40,1,9
15,8,20,1,10
15,8,20,1,9
15,8,20,1,9
15,8,20,1,9
15,8,40,1,9
15,8,20,1,9
15,8,60,1,9
15,8,20,1,9
15,8,20,1,9
15,8,20,1,20
15,8,20,1,9
15,8,20,1,20
15,8,20,1,9
15,8,20,1,9
15,8,20,1,9
15,8,20,1,9
15,8,20,1,9
15,8,20,1,9
15,8,40,1,13
15,8,20,1,13
15,8,20,1,13
15,8,20,1,13
15,8,20,1,13
15,8,20,1,13
15,8,40,1,14
15,8,20,1,14
15,8,80,1,14
15,8,20,1,14
15,8,20,1,14
15,8,20,1,8
15,8,20,1,20
15,8,60,1,8
15,8,20,1,20
15,8,20,1,8
15,24,20,1,16
15,24,20,1,17
15,24,40,1,12
15,24,20,1,16
15,24,20,1,7
15,24,20,1,16
15,24,20,1,12
15,24,20,1,12
15,24,20,1,18
15,24,20,1,7
15,24,100,1,7
15,24,20,1,17
15,24,20,1,12
15,24,80,1,7
15,24,20,1,17
15,24,40,1,7
15,24,20,1,12
15,24,20,1,18
15,24,20,1,7
15,24,20,1,7
15,24,40,1,7
15,24,20,1,17
15,24,20,1,7
15,24,20,1,13
15,24,40,1,8
15,24,20,1,8
15,24,20,1,8
15,24,20,1,16
15,24,20,1,17
15,24,20,1,13
15,24,20,1,17
15,24,20,1,13
15,24,20,1,16
15,24,40,1,12
15,24,20,1,16
15,24,20,1,12
15,24,20,1,8
15,24,20,1,19
15,24,40,1,15
15,24,20,1,17
15,24,20,1,17
15,24,40,1,16
15,24,20,1,7
15,24,20,1,19
15,24,20,1,18
15,24,20,1,17
15,24,20,1,7
15,19,20,1,15
15,19,20,1,13
15,19,20,1,15
15,19,20,1,11
15,19,20,1,13
15,19,20,1,15
15,22,20,1,7
15,22,40,1,7
15,22,20,1,7
15,22,20,1,7
15,22,20,1,7
15,22,40,1,7
15,22,20,1,20
15,22,20,1,13
15,22,20,1,7
15,22,20,1,13
15,22,20,1,13
15,22,140,1,13
15,22,60,1,13
15,22,20,1,13
15,22,20,1,16
15,22,60,1,13
15,22,20,1,13
15,22,80,1,13
15,22,20,1,13
15,22,40,1,13
15,22,40,1,13
15,22,40,1,13
15,22,20,1,13
15,22,40,1,13
15,22,60,1,13
15,22,20,1,13
15,22,20,1,13
15,22,20,1,13
15,22,20,1,13
15,22,20,1,10
15,22,100,1,8
15,22,40,1,13
15,22,20,1,10
15,22,20,1,10
15,22,20,1,8
15,22,20,1,13
15,22,60,1,13
15,22,20,1,8
15,22,20,1,8
15,22,20,1,11
15,22,20,1,14
15,22,20,1,19
15,22,20,1,14
15,22,20,1,14
15,22,20,1,20
15,22,20,1,14
15,22,20,1,11
15,22,20,1,14
15,22,20,1,14
15,22,20,1,14
15,22,20,1,14
15,22,20,1,14
15,22,20,1,14
15,22,40,1,20
15,22,40,1,14
15,22,20,1,20
15,22,20,1,20
15,22,40,1,20
15,22,40,1,20
15,22,20,1,20
15,22,20,1,20
15,22,20,1,20
15,22,20,1,15
15,14,20,1,14
15,14,20,1,19
15,14,20,1,19
15,14,20,1,12
15,14,20,1,10
15,14,20,1,20
15,14,120,1,20
15,14,20,1,20
15,14,20,1,15
15,14,40,1,11
15,14,20,1,11
15,14,20,1,11
15,14,140,1,14
15,27,20,1,12
15,27,20,1,14
15,27,20,1,14
15,27,20,1,20
15,27,40,1,20
15,27,20,1,14
15,27,20,1,20
15,16,40,1,20
15,16,40,1,20
15,16,20,1,19
15,16,40,1,20
15,9,20,1,13
15,9,20,1,18
15,9,20,1,13
15,9,20,1,14
15,9,20,1,18
15,9,20,1,15
15,9,20,1,13
15,9,40,1,14
15,9,20,1,15
15,9,20,1,14
15,9,20,1,14
15,9,20,1,11
15,9,20,1,15
15,9,20,1,18
15,9,20,1,19
15,9,20,1,12
15,9,20,1,18
15,9,20,1,15
15,9,20,1,15
15,9,20,1,14
15,9,20,1,15
15,9,20,1,10
15,9,20,1,19
15,9,20,1,11
15,9,20,1,13
15,9,20,1,15
15,9,20,1,10
15,9,20,1,15
15,9,40,1,13
15,9,20,1,10
15,9,20,1,13
15,9,20,1,10
15,9,20,1,13
15,9,20,1,13
15,9,20,1,13
15,9,20,1,14
15,9,60,1,13
15,9,80,1,13
15,9,20,1,8
15,9,20,1,14
15,9,40,1,13
15,9,20,1,11
15,9,20,1,13
15,9,20,1,15
15,9,40,1,13
15,9,20,1,14
15,9,40,1,11
15,9,20,1,13
15,4,20,1,13
15,4,20,1,7
15,4,20,1,13
15,4,20,1,13
15,4,20,1,19
15,4,20,1,19
15,3,20,2,7
15,3,20,2,7
15,3,60,2,16
15,3,20,2,7
15,3,20,2,7
15,3,20,2,19
15,3,20,2,14
15,3,20,2,12
15,3,20,2,18
15,3,20,2,7
15,3,20,2,14
15,3,20,2,18
15,3,20,2,18
15,3,40,2,14
15,3,20,2,18
15,3,40,2,20
15,3,20,2,7
15,3,20,2,19
15,3,20,2,19
15,3,20,2,20
15,3,20,2,18
15,3,20,2,7
15,3,20,2,7
15,3,40,2,10
15,3,20,2,19
15,3,20,2,11
15,3,20,2,12
15,3,20,2,18
15,3,20,2,8
15,3,20,2,12
15,3,20,2,11
15,3,20,2,11
15,3,20,2,12
15,3,20,2,11
15,3,20,2,18
15,3,20,2,10
15,3,20,2,20
15,3,20,2,18
15,3,20,2,11
15,3,20,2,19
15,3,20,2,16
15,3,20,2,16
15,3,20,2,11
15,3,20,2,11
15,3,20,2,11
15,3,20,2,11
15,1,20,2,20
15,1,20,2,20
15,1,20,2,17
15,1,20,2,17
15,1,20,2,17
15,1,20,2,20
15,1,20,2,17
15,1,20,2,17
15,1,20,2,10
15,1,20,2,15
15,1,40,2,10
15,1,20,2,15
15,1,20,2,17
15,1,20,2,17
15,1,20,2,14
15,1,20,2,11
15,1,20,2,19
15,1,20,2,11
15,1,20,2,17
15,10,20,2,19
15,10,40,2,18
15,10,20,2,18
15,10,20,2,18
15,10,20,2,18
15,10,20,2,19
15,10,20,2,18
15,10,20,2,10
15,10,20,2,19
15,10,20,2,18
15,10,20,2,20
15,10,20,2,18
15,10,20,2,19
15,10,20,2,18
15,20,20,2,9
15,20,20,2,16
15,20,20,2,19
15,20,20,2,14
15,20,20,2,9
15,20,20,2,17
15,20,20,2,11
15,20,20,2,19
15,20,20,2,11
15,20,20,2,19
15,20,20,2,17
15,20,40,2,19
15,20,20,2,12
15,20,20,2,8
15,20,20,2,19
15,20,20,2,16
15,20,20,2,13
15,20,20,2,15
15,20,20,2,18
15,20,20,2,19
15,20,40,2,13
15,20,20,2,12
15,20,40,2,13
15,20,20,2,13
15,20,20,2,13
15,20,40,2,16
15,20,20,2,16
15,20,20,2,16
15,20,20,2,16
15,20,20,2,10
15,20,20,2,16
15,8,60,2,9
15,8,20,2,7
15,8,20,2,9
15,8,20,2,19
15,8,20,2,19
15,8,100,2,19
15,8,20,2,9
15,8,20,2,10
15,8,20,2,20
15,8,20,2,19
15,8,20,2,9
15,8,20,2,19
15,8,20,2,11
15,8,20,2,19
15,8,20,2,10
15,8,20,2,20
15,8,40,2,7
15,8,20,2,20
15,8,20,2,17
15,8,40,2,20
15,8,20,2,7
15,8,20,2,17
15,8,20,2,20
15,8,20,2,20
15,8,40,2,7
15,8,20,2,20
15,8,20,2,20
15,8,20,2,20
15,8,20,2,20
15,8,20,2,20
15,8,20,2,10
15,8,20,2,20
15,8,20,2,20
15,8,20,2,8
15,8,60,2,20
15,8,20,2,15
15,8,20,2,20
15,8,20,2,15
15,8,20,2,20
15,8,60,2,20
15,8,20,2,20
15,8,20,2,20
15,8,20,2,17
15,8,20,2,20
15,8,20,2,8
15,8,20,2,20
15,8,20,2,20
15,8,20,2,11
15,8,60,2,20
15,8,20,2,11
15,8,60,2,20
15,8,20,2,17
15,8,60,2,8
15,8,20,2,20
15,8,20,2,20
15,8,20,2,20
15,8,20,2,19
15,8,20,2,20
15,8,20,2,12
15,8,20,2,20
15,8,20,2,17
15,8,20,2,12
15,8,20,2,10
15,8,20,2,12
15,8,20,2,9
15,24,100,2,7
15,24,260,2,7
15,24,20,2,16
15,24,20,2,15
15,24,20,2,16
15,24,40,2,15
15,24,20,2,14
15,24,20,2,15
15,24,20,2,15
15,24,20,2,15
15,24,20,2,16
15,24,20,2,15
15,24,20,2,15
15,24,20,2,15
15,24,20,2,15
15,24,20,2,15
15,24,20,2,18
15,24,20,2,15
15,24,20,2,15
15,24,20,2,15
15,24,20,2,17
15,24,40,2,15
15,24,20,2,15
15,24,20,2,11
15,24,20,2,16
15,24,40,2,15
15,24,20,2,16
15,24,40,2,15
15,24,20,2,16
15,24,20,2,15
15,24,20,2,15
15,24,20,2,16
15,24,20,2,15
15,24,20,2,16
15,24,40,2,15
15,24,20,2,16
15,24,20,2,15
15,24,20,2,16
15,24,20,2,16
15,24,20,2,16
15,24,20,2,13
15,24,40,2,20
15,24,20,2,15
15,24,20,2,15
15,24,20,2,20
15,24,20,2,16
15,24,20,2,15
15,24,20,2,16
15,24,20,2,15
15,24,20,2,16
15,24,20,2,16
15,24,20,2,16
15,24,20,2,16
15,24,20,2,15
15,24,20,2,15
15,19,20,2,10
15,22,20,2,7
15,22,40,2,14
15,22,20,2,7
15,22,60,2,14
15,22,20,2,14
15,22,40,2,14
15,22,20,2,14
15,22,60,2,10
15,22,20,2,12
15,22,40,2,7
15,22,20,2,12
15,22,40,2,10
15,22,20,2,10
15,22,20,2,10
15,22,20,2,10
15,22,20,2,10
15,22,20,2,12
15,22,40,2,10
15,22,40,2,12
15,22,20,2,15
15,22,20,2,10
15,22,20,2,13
15,14,20,2,17
15,14,20,2,18
15,14,20,2,17
15,9,40,2,14
15,9,20,2,14
15,9,20,2,17
15,9,20,2,14
15,9,20,2,11
15,9,20,2,11
15,9,20,2,10
15,9,20,2,19
15,9,20,2,18
15,9,20,2,19
15,9,20,2,11
15,9,20,2,13
15,9,20,2,18
15,9,20,2,19
15,9,20,2,10
15,9,20,2,19
15,9,20,2,18
15,9,20,2,17
15,9,20,2,19
15,9,20,2,15
15,9,20,2,18
15,9,100,2,15
15,9,40,2,15
15,9,20,2,12
15,9,20,2,15
15,9,20,2,10
15,9,20,2,12
15,9,20,2,17
15,9,20,2,15
15,9,20,2,10
15,9,20,2,19
15,21,20,2,10
15,4,20,2,17
15,4,20,2,7
15,4,20,2,13
15,4,20,2,7
15,4,60,2,14
15,4,20,2,11
15,4,80,2,7
15,4,20,2,17
15,4,20,2,17
15,4,20,2,17
15,4,20,2,17
15,4,20,2,7
15,4,60,2,15
15,4,20,2,13
15,4,20,2,17
15,4,20,2,13
15,4,20,2,17
15,3,20,3,19
15,3,20,3,16
15,3,20,3,16
15,3,20,3,17
15,3,20,3,16
15,3,20,3,10
15,3,20,3,10
15,3,20,3,10
15,3,20,3,8
15,3,20,3,10
15,3,20,3,12
15,3,20,3,12
15,3,20,3,10
15,3,20,3,16
15,3,20,3,10
15,3,60,3,11
15,3,20,3,11
15,3,40,3,16
15,3,20,3,11
15,3,20,3,14
15,3,20,3,16
15,3,20,3,10
15,3,20,3,16
15,3,20,3,13
15,3,20,3,16
15,3,20,3,10
15,3,20,3,12
15,3,20,3,16
15,3,20,3,16
15,3,20,3,10
15,3,20,3,16
15,3,20,3,16
15,3,20,3,16
15,3,20,3,10
15,3,20,3,10
15,1,20,3,11
15,1,20,3,11
15,1,20,3,12
15,1,20,3,18
15,1,20,3,7
15,1,20,3,8
15,1,20,3,11
15,1,20,3,7
15,1,20,3,7
15,1,20,3,16
15,1,20,3,7
15,1,20,3,7
15,1,40,3,7
15,1,20,3,8
15,10,20,3,18
15,20,20,3,19
15,20,20,3,10
15,20,40,3,20
15,20,20,3,9
15,20,20,3,9
15,20,20,3,13
15,20,20,3,12
15,20,20,3,20
15,20,20,3,14
15,20,20,3,8
15,20,20,3,9
15,20,20,3,19
15,20,20,3,12
15,20,20,3,19
15,20,20,3,8
15,20,20,3,19
15,20,40,3,19
15,20,20,3,12
15,20,20,3,10
15,20,40,3,19
15,20,20,3,15
15,20,40,3,8
15,20,40,3,8
15,20,20,3,20
15,20,20,3,10
15,20,20,3,11
15,20,20,3,14
15,20,20,3,13
15,20,20,3,14
15,20,20,3,15
15,20,20,3,13
15,20,20,3,10
15,20,60,3,11
15,20,20,3,10
15,20,20,3,12
15,20,20,3,20
15,20,20,3,20
15,20,20,3,20
15,20,20,3,12
15,20,20,3,20
15,20,20,3,20
15,20,20,3,12
15,20,20,3,15
15,20,20,3,20
15,20,20,3,10
15,20,20,3,10
15,20,20,3,9
15,20,20,3,19
15,20,20,3,12
15,20,20,3,11
15,20,20,3,16
15,20,40,3,20
15,20,20,3,12
15,20,20,3,13
15,20,20,3,20
15,20,20,3,13
15,20,20,3,9
15,20,60,3,20
15,20,20,3,14
15,20,20,3,13
15,20,20,3,19
15,20,20,3,20
15,20,20,3,20
15,20,40,3,20
15,20,20,3,12
15,20,20,3,10
15,20,20,3,10
15,20,20,3,12
15,20,20,3,14
15,20,20,3,11
15,8,100,3,15
15,8,20,3,15
15,8,20,3,15
15,8,20,3,7
15,8,20,3,15
15,8,20,3,10
15,8,40,3,16
15,8,120,3,16
15,8,20,3,7
15,8,20,3,10
15,8,20,3,10
15,8,20,3,16
15,8,20,3,16
15,8,20,3,16
15,8,20,3,10
15,8,20,3,16
15,8,20,3,10
15,8,20,3,10
15,8,20,3,7
15,8,20,3,7
15,8,20,3,16
15,8,20,3,16
15,8,20,3,10
15,8,20,3,10
15,8,20,3,8
15,8,20,3,8
15,8,20,3,16
15,8,40,3,11
15,8,20,3,16
15,8,40,3,16
15,8,20,3,16
15,8,20,3,16
15,8,20,3,19
15,8,20,3,11
15,8,20,3,16
15,8,40,3,11
15,8,20,3,14
15,8,20,3,19
15,8,20,3,19
15,8,60,3,19
15,8,20,3,19
15,8,120,3,20
15,8,20,3,20
15,8,20,3,11
15,8,20,3,17
15,8,20,3,20
15,8,40,3,20
15,8,60,3,20
15,8,180,3,20
15,8,40,3,20
15,8,20,3,20
15,8,20,3,20
15,8,20,3,20
15,8,20,3,9
15,8,20,3,20
15,8,20,3,15
15,8,40,3,15
15,24,40,3,13
15,24,20,3,13
15,24,20,3,7
15,24,20,3,13
15,24,20,3,7
15,24,20,3,13
15,24,20,3,12
15,24,20,3,7
15,24,20,3,14
15,24,20,3,13
15,24,20,3,7
15,24,20,3,12
15,24,20,3,13
15,24,20,3,12
15,24,20,3,13
15,24,20,3,12
15,24,20,3,13
15,24,20,3,12
15,24,20,3,13
15,24,60,3,12
15,24,20,3,12
15,24,20,3,13
15,24,60,3,12
15,24,20,3,13
15,24,20,3,11
15,24,20,3,13
15,24,20,3,7
15,24,20,3,8
15,24,20,3,13
15,24,20,3,8
15,24,20,3,8
15,24,20,3,13
15,24,20,3,12
15,24,20,3,12
15,24,20,3,14
15,24,60,3,12
15,24,20,3,12
15,24,20,3,12
15,24,20,3,13
15,22,20,3,16
15,22,20,3,14
15,22,40,3,14
15,22,20,3,20
15,22,20,3,7
15,22,20,3,8
15,22,20,3,14
15,22,40,3,8
15,22,20,3,15
15,22,20,3,19
15,22,20,3,7
15,22,20,3,20
15,22,20,3,20
15,22,20,3,19
15,22,20,3,7
15,22,20,3,7
15,22,20,3,19
15,22,20,3,14
15,22,20,3,14
15,22,100,3,14
15,22,20,3,12
15,22,160,3,14
15,22,20,3,12
15,22,20,3,7
15,22,40,3,12
15,22,20,3,20
15,22,20,3,20
15,22,20,3,20
15,22,20,3,15
15,22,20,3,19
15,22,20,3,20
15,22,20,3,20
15,22,20,3,10
15,22,60,3,20
15,22,40,3,8
15,22,20,3,20
15,22,20,3,20
15,22,60,3,20
15,22,40,3,20
15,22,20,3,16
15,22,40,3,20
15,22,20,3,20
15,22,20,3,12
15,22,20,3,8
15,22,20,3,14
15,22,20,3,15
15,22,20,3,8
15,22,40,3,20
15,22,20,3,15
15,22,60,3,20
15,22,20,3,15
15,22,20,3,14
15,22,20,3,20
15,22,20,3,20
15,22,20,3,16
15,14,20,3,9
15,14,20,3,17
15,14,40,3,11
15,14,20,3,19
15,14,20,3,11
15,16,20,3,20
15,16,20,3,20
15,16,40,3,20
15,16,40,3,20
15,16,40,3,20
15,16,20,3,20
15,16,20,3,20
15,16,20,3,11
15,16,60,3,20
15,16,40,3,20
15,16,40,3,20
15,16,20,3,20
15,16,40,3,20
15,16,40,3,20
15,9,20,3,11
15,9,20,3,14
15,9,60,3,14
15,9,100,3,14
15,9,40,3,15
15,9,140,3,15
15,9,40,3,15
15,9,40,3,12
15,9,20,3,11
15,9,20,3,14
15,4,20,3,11
15,4,20,3,12
15,4,40,3,11
15,4,20,3,7
15,4,20,3,12
15,4,20,3,12
15,4,20,3,11
15,4,40,3,12
15,4,20,3,11
15,4,20,3,10
15,4,20,3,11
15,4,20,3,12
15,4,20,3,12
15,4,20,3,7
15,4,20,3,11
15,4,20,3,10
15,4,20,3,10
15,4,20,3,10
15,4,20,3,10
16,3,20,1,20
16,15,20,1,19
16,15,20,1,20
16,10,20,1,20
16,20,20,1,7
16,9,20,1,7
16,24,40,1,20
16,24,40,1,20
16,24,40,1,20
16,24,20,1,20
16,22,20,1,7
16,22,20,1,20
16,22,20,1,20
16,27,60,1,20
16,27,20,1,20
16,27,20,1,20
16,27,20,1,20
16,27,20,1,20
16,27,20,1,20
16,27,40,1,20
16,8,20,1,20
16,4,20,1,20
16,15,20,2,7
16,3,20,3,11
16,15,20,3,20
16,15,40,3,20
16,15,20,3,20
16,15,20,3,11
16,15,20,3,20
16,15,20,3,20
16,15,20,3,20
16,15,80,3,20
16,15,20,3,20
16,1,20,3,12
16,8,20,3,11
16,8,40,3,20
16,8,20,3,20
16,8,60,3,20
16,8,60,3,20
16,8,40,3,20
16,8,40,3,20
16,8,20,3,20
16,8,20,3,20
16,8,20,3,11
16,8,60,3,20
16,8,20,3,20
16,8,40,3,20
16,8,80,3,20
16,8,20,3,20
16,20,20,3,11
16,27,20,3,11
16,22,20,3,11
16,22,40,3,20
16,22,40,3,12
16,22,20,3,20
16,9,20,3,11
16,9,20,3,11
16,9,20,3,11
16,9,60,3,11
16,9,20,3,11
16,9,20,3,11
16,4,20,3,11
16,4,20,3,11
17,34,40,1,15
17,34,20,1,15
17,34,100,1,15
17,28,20,1,15
17,28,20,1,15
17,28,20,1,15
17,28,60,1,15
17,28,20,1,15
17,28,40,1,15
17,28,20,1,15
17,28,20,1,7
17,28,20,1,7
17,28,20,1,17
17,28,40,1,7
17,28,20,1,7
17,28,20,1,16
17,28,20,1,7
17,28,20,1,7
17,28,20,1,7
17,28,20,1,10
17,28,20,1,16
17,28,20,1,10
17,28,20,1,7
17,28,40,1,7
17,28,20,1,7
17,28,20,1,7
17,28,20,1,7
17,28,20,1,16
17,28,40,1,7
17,28,20,1,13
17,28,20,1,7
17,28,20,1,16
17,28,20,1,7
17,28,20,1,16
17,28,40,1,7
17,28,20,1,16
17,28,20,1,7
17,28,20,1,16
17,28,20,1,16
17,28,40,1,16
17,28,20,1,16
17,28,20,1,16
17,28,20,1,17
17,28,20,1,7
17,28,40,1,16
17,28,20,1,10
17,28,20,1,16
17,28,20,1,16
17,28,20,1,17
17,28,20,1,17
17,28,60,1,16
17,28,20,1,16
17,28,60,1,11
17,28,20,1,11
17,28,40,1,14
17,28,20,1,8
17,28,40,1,14
17,28,40,1,19
17,28,40,1,16
17,28,20,1,11
17,28,60,1,19
17,28,20,1,11
17,28,20,1,14
17,28,20,1,14
17,28,40,1,14
17,28,40,1,14
17,28,60,1,14
17,28,40,1,8
17,28,40,1,14
17,28,40,1,14
17,28,20,1,11
17,28,20,1,17
17,28,20,1,16
17,28,20,1,17
17,28,20,1,11
17,28,20,1,17
17,28,20,1,17
17,28,20,1,20
17,28,20,1,17
17,28,40,1,20
17,28,40,1,20
17,28,20,1,20
17,28,20,1,20
17,28,20,1,17
17,28,20,1,17
17,28,20,1,17
17,28,20,1,17
17,28,20,1,14
17,28,20,1,14
17,28,20,1,14
17,28,20,1,17
17,28,20,1,16
17,28,20,1,9
17,28,60,1,17
17,28,20,1,14
17,28,20,1,17
17,28,20,1,17
17,28,20,1,20
17,28,20,1,17
17,28,20,1,17
17,28,20,1,20
17,28,120,1,20
17,28,80,1,20
17,28,80,1,20
17,28,20,1,20
17,28,20,1,20
17,28,20,1,20
17,28,20,1,12
17,28,20,1,12
17,28,40,1,12
17,28,60,1,12
17,28,20,1,12
17,28,100,1,12
17,28,20,1,12
17,28,20,1,19
17,28,20,1,12
17,31,40,1,14
17,31,20,1,7
17,31,20,1,14
17,31,20,1,13
17,35,20,1,7
17,33,20,1,11
17,33,20,1,17
17,33,20,1,17
17,33,20,1,16
17,33,60,1,16
17,33,40,1,16
17,33,20,1,13
17,33,20,1,15
17,33,20,1,16
17,33,20,1,11
17,33,40,1,16
17,33,40,1,16
17,33,20,1,16
17,33,20,1,13
17,33,20,1,16
17,33,20,1,16
17,33,20,1,16
17,23,20,1,16
17,23,20,1,20
17,23,20,1,16
17,23,20,1,17
17,23,20,1,16
17,23,20,1,17
17,23,60,1,17
17,23,40,1,16
17,23,20,1,18
17,23,40,1,15
17,23,20,1,20
17,23,20,1,20
17,23,20,1,20
17,23,20,1,20
17,23,20,1,16
17,23,80,1,20
17,23,20,1,20
17,23,20,1,15
17,23,20,1,20
17,23,20,1,18
17,23,20,1,18
17,23,20,1,17
17,23,20,1,18
17,23,40,1,17
17,23,20,1,17
17,23,20,1,15
17,23,20,1,18
17,23,20,1,17
17,23,20,1,18
17,23,20,1,20
17,23,20,1,20
17,23,20,1,18
17,23,20,1,15
17,23,20,1,13
17,23,20,1,19
17,23,20,1,18
17,23,20,1,18
17,23,20,1,16
17,23,20,1,17
17,23,20,1,20
17,23,20,1,19
17,23,20,1,17
17,23,20,1,18
17,23,40,1,19
17,23,20,1,18
17,23,20,1,16
17,23,40,1,16
17,29,60,1,15
17,29,20,1,20
17,29,20,1,15
17,29,20,1,15
17,29,20,1,20
17,29,20,1,20
17,29,20,1,20
17,29,20,1,15
17,29,20,1,19
17,39,20,1,14
17,39,20,1,19
17,39,20,1,19
17,39,20,1,14
17,2,20,1,19
17,2,40,1,14
17,2,20,1,20
17,2,20,1,15
17,2,20,1,14
17,2,140,1,14
17,2,20,1,20
17,2,40,1,14
17,2,20,1,14
17,2,20,1,14
17,2,20,1,15
17,2,20,1,15
17,2,20,1,15
17,2,20,1,15
17,2,20,1,14
17,2,20,1,15
17,2,40,1,14
17,2,40,1,20
17,2,20,1,13
17,2,20,1,19
17,2,40,1,15
17,2,20,1,13
17,2,20,1,14
17,2,20,1,13
17,2,20,1,15
17,2,20,1,19
17,2,20,1,20
17,2,20,1,15
17,2,20,1,15
17,2,20,1,13
17,2,20,1,15
17,2,20,1,13
17,2,20,1,14
17,2,40,1,7
17,2,80,1,7
17,2,20,1,14
17,2,20,1,19
17,2,20,1,19
17,2,20,1,7
17,2,40,1,7
17,2,20,1,15
17,2,20,1,7
17,2,20,1,20
17,2,20,1,14
17,2,40,1,15
17,27,20,1,13
17,27,20,1,11
17,27,20,1,12
17,27,20,1,13
17,27,20,1,10
17,3,20,1,19
17,25,20,1,17
17,37,60,1,14
17,37,60,1,14
17,37,20,1,19
17,37,20,1,14
17,37,20,1,19
17,37,40,1,19
17,37,40,1,19
17,37,20,1,14
17,37,20,1,7
17,37,40,1,14
17,37,20,1,14
17,37,20,1,7
17,37,40,1,7
17,37,20,1,13
17,37,20,1,7
17,37,20,1,13
17,37,40,1,13
17,37,20,1,7
17,37,20,1,7
17,37,40,1,14
17,37,20,1,7
17,37,20,1,19
17,37,20,1,7
17,37,20,1,7
17,37,20,1,13
17,37,20,1,20
17,37,20,1,14
17,14,20,1,9
17,14,20,1,13
17,14,20,1,9
17,14,20,1,14
17,14,60,1,14
17,14,20,1,15
17,14,20,1,9
17,14,20,1,10
17,14,40,1,11
17,14,60,1,9
17,14,20,1,15
17,14,20,1,9
17,14,20,1,15
17,14,40,1,10
17,14,20,1,15
17,14,40,1,10
17,14,20,1,15
17,14,40,1,10
17,14,20,1,18
17,14,40,1,11
17,14,20,1,18
17,14,20,1,18
17,14,20,1,18
17,14,20,1,11
17,14,20,1,18
17,14,20,1,7
17,14,40,1,15
17,14,20,1,12
17,14,20,1,15
17,14,20,1,11
17,14,20,1,18
17,14,40,1,11
17,14,20,1,15
17,14,20,1,14
17,14,20,1,9
17,14,20,1,12
17,14,20,1,14
17,14,40,1,9
17,14,20,1,15
17,14,20,1,9
17,14,20,1,18
17,6,20,1,13
17,9,40,1,13
17,9,20,1,13
17,38,60,1,7
17,38,20,1,16
17,38,20,1,17
17,38,20,1,16
17,38,40,1,17
17,38,20,1,19
17,38,20,1,7
17,38,20,1,19
17,38,20,1,17
17,38,20,1,18
17,38,20,1,19
17,38,20,1,7
17,38,20,1,18
17,38,20,1,17
17,38,20,1,17
17,38,20,1,18
17,38,60,1,17
17,38,20,1,18
17,38,20,1,17
17,38,20,1,17
17,38,20,1,17
17,38,20,1,17
17,38,20,1,19
17,38,60,1,17
17,38,20,1,19
17,38,20,1,17
17,38,40,1,17
17,38,20,1,13
17,38,20,1,17
17,38,20,1,13
17,38,20,1,17
17,38,80,1,16
17,38,20,1,17
17,38,20,1,16
17,38,20,1,19
17,38,20,1,16
17,38,20,1,16
17,38,20,1,17
17,38,40,1,19
17,38,20,1,18
17,38,20,1,17
17,38,60,1,19
17,38,20,1,19
17,38,20,1,16
17,38,20,1,13
17,38,20,1,19
17,38,20,1,14
17,38,20,1,15
17,38,40,1,14
17,38,20,1,15
17,38,20,1,16
17,38,20,1,17
17,38,40,1,16
17,38,20,1,7
17,38,20,1,14
17,7,60,1,18
17,7,20,1,19
17,7,40,1,19
17,44,20,1,16
17,44,20,1,16
17,44,20,1,13
17,44,20,1,18
17,44,20,1,17
17,44,20,1,18
17,44,20,1,17
17,44,40,1,18
17,44,20,1,11
17,44,20,1,11
17,44,20,1,17
17,44,20,1,18
17,44,40,1,17
17,44,20,1,17
17,44,20,1,16
17,44,20,1,17
17,44,20,1,18
17,44,20,1,17
17,44,20,1,17
17,44,20,1,12
17,44,20,1,10
17,44,20,1,16
17,44,20,1,18
17,44,20,1,12
17,44,20,1,16
17,44,20,1,18
17,44,20,1,13
17,44,20,1,18
17,44,20,1,18
17,44,20,1,18
17,44,20,1,18
17,44,20,1,16
17,44,20,1,14
17,44,20,1,18
17,44,40,1,16
17,44,20,1,16
17,44,40,1,16
17,44,60,1,16
17,44,20,1,15
17,26,20,1,14
17,26,40,1,19
17,26,20,1,20
17,26,20,1,20
17,26,20,1,20
17,26,20,1,20
17,26,20,1,14
17,26,20,1,20
17,26,20,1,20
17,26,20,1,7
17,26,60,1,14
17,26,80,1,14
17,26,20,1,20
17,42,20,1,14
