v,w,t
18,9,13
18,9,13
18,38,13
18,38,13
18,38,13
18,25,20
18,25,20
18,25,20
18,25,20
18,25,20
18,25,17
18,25,20
18,25,20
18,25,20
18,25,13
18,25,20
18,25,20
18,25,20
18,25,13
18,25,13
18,25,20
18,25,20
18,25,20
18,25,13
18,25,20
18,25,20
18,25,20
18,40,17
18,42,13
18,17,37
18,5,37
18,5,31
18,39,44
18,39,44
18,39,43
18,39,43
18,39,43
18,39,43
18,39,43
18,39,43
18,39,38
18,39,31
18,39,31
18,39,44
18,39,37
18,39,44
18,39,44
18,39,44
18,39,44
18,39,44
18,39,44
18,39,42
18,39,44
18,39,43
18,9,41
18,9,41
18,9,41
18,9,41
18,9,41
18,27,43
18,27,43
18,27,43
18,27,43
18,27,31
18,27,44
18,27,44
18,27,44
18,27,44
18,27,44
18,27,44
18,27,42
18,27,44
18,27,44
18,27,44
18,27,44
18,26,37
18,37,43
18,37,43
18,37,43
18,37,43
18,37,43
18,37,43
18,37,43
18,37,42
18,37,43
18,37,43
18,37,43
18,37,42
18,37,43
18,37,43
18,37,43
18,37,43
18,37,42
18,37,43
18,37,43
18,37,42
18,37,43
18,37,43
18,37,43
18,37,42
18,37,43
18,37,42
18,37,42
18,37,42
18,37,42
18,37,42
18,37,42
18,37,42
18,37,42
18,37,43
18,37,43
18,37,43
18,37,43
18,25,44
18,25,44
18,25,43
18,25,44
18,25,43
18,25,43
18,25,43
18,25,43
18,25,44
18,25,44
18,25,37
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,25,44
18,14,37
18,14,37
18,14,37
18,42,42
18,23,37
18,5,67
18,39,67
18,27,55
18,27,55
18,27,55
18,27,67
18,25,68
18,25,67
18,25,68
18,25,55
18,25,55
18,25,55
18,25,55
18,25,68
18,25,68
18,25,68
18,25,67
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,25,68
18,42,67
18,42,67
18,42,67
18,42,67
19,3,15
19,3,13
19,3,15
19,3,11
19,3,17
19,3,15
19,3,15
19,3,15
19,3,15
19,3,15
19,3,11
19,3,15
19,3,11
19,3,15
19,3,15
19,3,13
19,3,9
19,15,11
19,15,15
19,15,8
19,15,15
19,1,14
19,1,17
19,20,11
19,20,11
19,20,11
19,20,15
19,20,15
19,20,15
19,20,15
19,9,11
19,9,11
19,9,11
19,9,15
19,9,15
19,9,17
19,9,15
19,9,11
19,24,15
19,24,15
19,24,15
19,24,15
19,24,15
19,24,15
19,24,13
19,24,15
19,24,15
19,24,15
19,24,15
19,5,9
19,22,12
19,22,12
19,22,12
19,22,12
19,22,11
19,22,17
19,22,11
19,22,11
19,22,13
19,22,11
19,22,13
19,22,11
19,22,11
19,22,11
19,22,11
19,22,13
19,22,11
19,22,11
19,22,18
19,22,18
19,22,11
19,14,13
19,8,15
19,8,15
19,8,13
19,4,14
19,4,11
19,4,17
19,4,13
19,4,15
19,4,13
19,4,15
19,3,41
19,3,35
19,1,38
19,1,40
19,1,42
19,8,34
19,5,35
19,5,35
19,5,35
19,5,34
19,5,35
19,5,35
19,5,35
19,5,35
19,5,34
19,5,34
19,5,34
19,5,34
19,5,34
19,5,34
19,5,34
19,22,41
19,4,38
19,3,59
19,3,59
19,3,59
19,3,59
19,3,59
19,3,59
19,3,59
19,15,60
19,20,57
19,8,59
19,8,59
19,8,59
19,22,58
19,22,59
19,9,60
19,4,60
20,3,9
20,3,12
20,3,12
20,3,9
20,3,12
20,3,12
20,3,9
20,3,12
20,3,9
20,3,12
20,3,10
20,3,7
20,3,10
20,3,10
20,3,10
20,3,10
20,3,10
20,3,7
20,3,7
20,3,16
20,3,16
20,3,7
20,3,7
20,3,7
20,3,16
20,3,7
20,3,16
20,3,7
20,3,16
20,3,7
20,3,13
20,3,7
20,3,8
20,3,8
20,3,8
20,3,13
20,3,8
20,3,13
20,3,19
20,3,19
20,3,19
20,3,19
20,3,19
20,3,11
20,3,11
20,3,11
20,3,14
20,3,11
20,3,14
20,3,14
20,3,11
20,3,14
20,3,11
20,3,14
20,3,11
20,3,14
20,3,14
20,3,14
20,3,14
20,3,14
20,3,14
20,3,17
20,3,15
20,3,15
20,3,15
20,3,9
20,3,12
20,3,9
20,3,12
20,3,12
20,3,12
20,3,12
20,3,12
20,3,12
20,3,9
20,3,9
20,15,11
20,15,11
20,15,7
20,15,19
20,15,7
20,15,7
20,15,20
20,15,19
20,15,19
20,15,14
20,15,12
20,15,14
20,15,20
20,15,14
20,15,14
20,15,20
20,15,18
20,15,11
20,15,11
20,15,13
20,15,20
20,15,14
20,15,15
20,15,10
20,15,14
20,15,20
20,15,11
20,15,14
20,15,20
20,15,12
20,15,15
20,15,20
20,15,14
20,15,20
20,15,20
20,15,20
20,15,15
20,15,20
20,1,12
20,1,10
20,1,7
20,1,7
20,1,9
20,1,9
20,1,7
20,1,7
20,1,12
20,1,7
20,1,12
20,1,7
20,1,9
20,1,7
20,1,12
20,1,12
20,1,12
20,1,13
20,1,7
20,24,10
20,24,18
20,24,9
20,24,17
20,24,16
20,24,17
20,24,14
20,24,16
20,24,9
20,24,9
20,24,9
20,24,13
20,24,9
20,24,13
20,24,8
20,24,9
20,24,9
20,24,18
20,24,9
20,24,8
20,24,9
20,24,13
20,24,9
20,24,9
20,24,8
20,24,8
20,24,13
20,24,9
20,24,9
20,24,10
20,24,7
20,24,19
20,14,12
20,14,19
20,14,12
20,14,12
20,14,12
20,14,13
20,14,20
20,14,20
20,14,20
20,14,12
20,14,20
20,14,20
20,14,10
20,14,10
20,14,13
20,14,10
20,14,7
20,14,12
20,14,10
20,14,12
20,14,10
20,8,7
20,8,7
20,8,14
20,8,7
20,8,20
20,8,7
20,8,14
20,8,20
20,8,20
20,8,7
20,8,20
20,8,7
20,8,20
20,8,7
20,8,20
20,8,7
20,8,20
20,8,20
20,8,20
20,8,20
20,8,15
20,8,20
20,8,20
20,8,12
20,8,20
20,8,13
20,8,8
20,8,20
20,8,14
20,8,13
20,8,7
20,8,7
20,8,20
20,8,8
20,8,13
20,8,20
20,8,13
20,8,8
20,10,7
20,10,7
20,10,7
20,10,9
20,10,7
20,10,7
20,10,14
20,10,13
20,10,18
20,10,7
20,10,13
20,10,7
20,10,13
20,10,7
20,10,7
20,10,12
20,10,9
20,10,12
20,19,11
20,19,15
20,19,15
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,7
20,22,13
20,22,7
20,22,13
20,22,10
20,22,13
20,22,10
20,22,13
20,22,7
20,22,13
20,22,10
20,22,10
20,22,13
20,22,13
20,22,13
20,22,13
20,22,13
20,22,13
20,22,13
20,22,13
20,22,10
20,22,8
20,22,13
20,22,10
20,22,10
20,22,8
20,22,8
20,22,20
20,22,13
20,22,19
20,22,14
20,22,19
20,22,11
20,22,20
20,22,20
20,22,20
20,22,11
20,22,20
20,22,20
20,22,20
20,22,20
20,22,7
20,22,20
20,22,20
20,22,20
20,22,20
20,22,20
20,22,20
20,22,9
20,22,20
20,22,9
20,22,20
20,22,9
20,22,9
20,22,9
20,22,17
20,22,9
20,22,9
20,22,17
20,22,9
20,22,9
20,22,10
20,22,9
20,22,9
20,22,13
20,27,14
20,27,14
20,27,12
20,27,14
20,27,12
20,27,14
20,9,15
20,9,15
20,9,13
20,9,9
20,9,10
20,9,10
20,9,12
20,9,18
20,9,10
20,9,10
20,9,19
20,9,13
20,9,13
20,9,13
20,9,10
20,9,13
20,9,13
20,9,13
20,9,13
20,9,13
20,9,13
20,9,18
20,9,13
20,9,13
20,9,19
20,9,13
20,9,13
20,9,13
20,9,13
20,9,13
20,9,7
20,9,16
20,9,13
20,9,10
20,9,7
20,9,13
20,9,19
20,9,8
20,9,8
20,9,8
20,9,10
20,9,8
20,9,8
20,9,14
20,9,14
20,9,9
20,9,8
20,9,11
20,9,11
20,9,8
20,9,11
20,9,11
20,9,8
20,9,8
20,9,8
20,9,8
20,9,8
20,9,8
20,9,14
20,9,9
20,9,14
20,9,9
20,9,14
20,9,9
20,9,17
20,9,15
20,9,9
20,9,9
20,9,12
20,9,9
20,9,12
20,9,12
20,9,9
20,9,15
20,21,13
20,4,10
20,4,9
20,4,9
20,4,19
20,4,13
20,4,18
20,4,10
20,4,18
20,3,42
20,3,42
20,3,42
20,3,42
20,3,34
20,3,42
20,3,43
20,3,43
20,3,43
20,3,43
20,3,43
20,3,43
20,3,34
20,3,31
20,3,35
20,3,32
20,3,32
20,3,38
20,3,40
20,3,38
20,3,40
20,3,40
20,3,32
20,3,32
20,3,41
20,3,41
20,3,32
20,3,38
20,3,32
20,3,38
20,3,32
20,3,38
20,3,41
20,3,38
20,3,38
20,3,38
20,3,32
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,38
20,3,32
20,3,43
20,15,40
20,15,40
20,15,33
20,15,40
20,15,43
20,15,38
20,15,43
20,15,40
20,15,43
20,15,33
20,15,43
20,15,31
20,15,31
20,15,41
20,15,43
20,15,36
20,15,39
20,15,43
20,15,42
20,15,42
20,15,37
20,15,36
20,15,37
20,15,37
20,15,36
20,15,37
20,15,41
20,15,40
20,15,34
20,15,40
20,15,41
20,15,43
20,15,40
20,1,42
20,1,31
20,1,41
20,1,38
20,1,41
20,1,31
20,1,31
20,1,33
20,1,33
20,1,42
20,1,42
20,1,42
20,1,42
20,1,32
20,1,32
20,1,41
20,1,42
20,1,41
20,1,42
20,1,32
20,1,42
20,1,41
20,10,42
20,10,43
20,10,43
20,10,42
20,10,43
20,10,42
20,10,38
20,10,43
20,10,43
20,10,43
20,10,32
20,27,37
20,27,39
20,27,39
20,8,39
20,8,33
20,8,33
20,8,33
20,8,34
20,8,34
20,8,31
20,8,34
20,8,34
20,8,34
20,8,34
20,8,37
20,8,32
20,8,37
20,8,34
20,8,37
20,8,38
20,8,34
20,8,35
20,8,43
20,8,43
20,8,32
20,8,32
20,8,43
20,8,41
20,8,32
20,8,38
20,8,41
20,8,38
20,8,38
20,8,41
20,8,38
20,8,41
20,8,38
20,8,38
20,8,38
20,8,38
20,8,41
20,8,38
20,8,38
20,8,38
20,8,38
20,8,38
20,8,31
20,8,38
20,24,38
20,24,31
20,24,38
20,24,38
20,24,42
20,24,40
20,24,41
20,24,39
20,24,39
20,24,40
20,24,39
20,24,40
20,24,38
20,24,39
20,24,39
20,24,39
20,24,39
20,24,40
20,24,40
20,24,38
20,24,38
20,22,35
20,22,38
20,22,31
20,22,39
20,22,38
20,22,38
20,22,38
20,22,38
20,22,37
20,22,38
20,22,38
20,22,36
20,22,37
20,22,38
20,22,37
20,22,38
20,22,36
20,22,33
20,22,33
20,22,36
20,22,39
20,22,33
20,22,38
20,22,34
20,22,34
20,22,34
20,22,35
20,22,34
20,22,34
20,22,38
20,22,35
20,22,37
20,22,39
20,22,37
20,22,38
20,14,42
20,16,31
20,9,36
20,9,38
20,9,38
20,9,38
20,9,42
20,9,38
20,9,38
20,9,38
20,9,39
20,9,38
20,9,43
20,9,41
20,9,38
20,9,38
20,9,34
20,9,42
20,9,38
20,9,43
20,9,39
20,9,38
20,9,37
20,9,34
20,9,41
20,9,37
20,9,38
20,9,38
20,9,42
20,9,34
20,9,34
20,9,38
20,9,37
20,9,42
20,9,42
20,9,38
20,9,42
20,9,34
20,9,34
20,9,42
20,9,42
20,9,43
20,9,41
20,9,37
20,9,37
20,9,39
20,9,37
20,9,39
20,9,37
20,9,38
20,9,37
20,9,42
20,9,41
20,9,33
20,9,42
20,9,34
20,9,38
20,9,39
20,9,43
20,9,38
20,21,44
20,21,44
20,21,44
20,21,44
20,21,44
20,21,44
20,21,44
20,21,44
20,4,41
20,4,38
20,4,38
20,4,38
20,4,38
20,4,31
20,4,41
20,4,42
20,4,44
20,4,42
20,4,31
20,4,31
20,4,37
20,4,41
20,4,42
20,4,35
20,4,42
20,4,42
20,4,32
20,4,42
20,4,41
20,4,37
20,4,33
20,4,37
20,4,35
20,3,60
20,3,58
20,3,60
20,3,60
20,3,61
20,3,62
20,3,60
20,3,60
20,3,61
20,3,59
20,3,61
20,3,61
20,3,60
20,3,58
20,3,61
20,3,60
20,15,59
20,15,68
20,15,57
20,15,60
20,15,57
20,15,57
20,15,63
20,15,62
20,15,60
20,15,56
20,15,59
20,15,67
20,15,56
20,15,67
20,15,62
20,15,63
20,15,60
20,15,56
20,15,58
20,15,59
20,15,58
20,15,61
20,15,58
20,15,67
20,15,60
20,15,59
20,15,61
20,15,58
20,15,68
20,15,62
20,15,68
20,15,58
20,15,67
20,15,68
20,15,61
20,15,68
20,15,60
20,15,68
20,15,67
20,15,57
20,15,60
20,15,68
20,15,68
20,15,58
20,15,61
20,15,61
20,15,68
20,15,68
20,15,61
20,15,58
20,15,62
20,1,60
20,10,65
20,14,64
20,14,57
20,14,64
20,14,64
20,14,59
20,14,63
20,14,59
20,14,56
20,14,67
20,8,67
20,8,62
20,8,63
20,8,58
20,8,67
20,8,62
20,8,67
20,8,67
20,8,63
20,8,68
20,8,68
20,8,68
20,8,61
20,8,58
20,8,61
20,8,62
20,8,64
20,8,58
20,8,62
20,8,62
20,8,68
20,8,62
20,24,66
20,24,61
20,24,61
20,24,61
20,24,66
20,24,66
20,24,61
20,24,61
20,24,61
20,24,60
20,22,60
20,22,63
20,22,60
20,22,58
20,22,58
20,22,58
20,22,66
20,22,58
20,22,63
20,22,58
20,22,58
20,22,66
20,22,58
20,22,61
20,22,67
20,22,67
20,22,68
20,22,62
20,22,68
20,22,67
20,22,56
20,22,56
20,22,56
20,22,56
20,22,68
20,22,62
20,22,62
20,22,68
20,22,62
20,22,68
20,22,68
20,22,66
20,22,62
20,22,68
20,22,62
20,22,68
20,22,68
20,22,68
20,22,68
20,22,68
20,22,68
20,22,68
20,22,68
20,22,68
20,22,68
20,22,68
20,22,62
20,22,62
20,22,62
20,22,63
20,22,63
20,22,63
20,22,63
20,22,63
20,22,63
20,22,60
20,22,63
20,22,68
20,22,60
20,16,59
20,16,68
20,16,68
20,9,62
20,9,59
20,9,60
20,9,62
20,9,62
20,9,63
20,9,63
20,9,63
20,9,60
20,9,63
20,9,62
20,9,62
20,9,60
20,21,68
20,4,66
20,4,60
20,4,58
20,4,60
20,4,59
20,4,59
20,4,59
20,4,60
20,4,62
20,4,60
20,4,60
20,11,59
20,0,59
21,3,13
21,20,13
21,9,10
21,9,11
21,9,11
21,9,11
21,24,11
21,22,13
21,22,10
21,22,10
21,3,34
21,20,44
21,20,44
21,20,44
21,20,44
21,20,44
21,20,44
21,20,44
21,20,44
21,20,44
21,20,44
21,20,44
21,27,35
21,3,56
21,27,59
21,16,59
21,9,60
21,2,14
21,2,14
21,2,14
21,2,15
21,2,15
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
21,2,14
22,3,9
22,3,9
22,3,9
22,3,7
22,3,19
22,3,7
22,3,7
22,3,7
22,3,7
22,3,7
22,3,17
22,3,7
22,3,7
22,3,10
22,3,7
22,3,7
22,3,15
22,3,7
22,3,10
22,3,7
22,3,10
22,3,7
22,3,7
22,3,16
22,3,15
22,3,17
22,3,19
22,3,19
22,3,13
22,3,15
22,3,13
22,3,13
22,3,7
22,3,8
22,3,16
22,3,13
22,3,16
22,3,8
22,3,16
22,3,13
22,3,13
22,3,8
22,3,13
22,3,16
22,3,8
22,3,13
22,3,16
22,3,8
22,3,19
22,3,16
22,3,8
22,3,16
22,3,8
22,3,16
22,3,8
22,3,13
22,3,8
22,3,19
22,3,16
22,3,8
22,3,8
22,3,19
22,3,8
22,3,8
22,3,19
22,3,8
22,3,8
22,3,17
22,3,8
22,3,8
22,3,17
22,3,16
22,3,11
22,3,11
22,3,17
22,3,17
22,3,11
22,3,13
22,3,14
22,3,16
22,3,16
22,3,11
22,3,17
22,3,17
22,3,9
22,3,15
22,3,9
22,3,10
22,3,9
22,3,15
22,3,16
22,3,9
22,3,9
22,3,10
22,3,16
22,3,9
22,3,10
22,3,18
22,3,10
22,3,15
22,3,9
22,15,17
22,15,20
22,15,7
22,15,11
22,15,7
22,15,14
22,15,9
22,15,13
22,15,20
22,15,20
22,15,20
22,15,19
22,15,20
22,15,14
22,15,10
22,15,13
22,15,20
22,15,20
22,15,7
22,15,8
22,15,13
22,15,13
22,15,20
22,15,10
22,15,20
22,15,8
22,15,8
22,15,13
22,15,13
22,15,10
22,15,13
22,15,10
22,15,13
22,15,13
22,15,7
22,15,13
22,15,8
22,15,13
22,15,13
22,15,11
22,15,13
22,15,13
22,15,20
22,15,14
22,15,14
22,15,20
22,15,13
22,15,13
22,15,13
22,15,13
22,27,20
22,27,14
22,27,14
22,27,10
22,1,18
22,1,15
22,1,9
22,1,9
22,1,15
22,1,7
22,1,16
22,1,7
22,1,7
22,1,18
22,1,7
22,1,16
22,1,15
22,1,15
22,1,15
22,1,18
22,1,15
22,1,9
22,1,18
22,1,15
22,1,18
22,1,7
22,1,7
22,1,18
22,1,7
22,1,15
22,1,7
22,1,7
22,1,15
22,1,15
22,1,18
22,1,18
22,1,7
22,1,16
22,1,19
22,1,18
22,1,10
22,1,10
22,1,18
22,1,10
22,1,19
22,1,18
22,1,9
22,1,18
22,1,18
22,1,19
22,1,16
22,1,19
22,1,19
22,1,19
22,1,18
22,1,19
22,1,10
22,1,16
22,1,10
22,1,13
22,1,19
22,1,16
22,1,19
22,1,13
22,1,19
22,1,16
22,1,18
22,1,16
22,1,19
22,1,13
22,1,19
22,1,13
22,1,19
22,1,19
22,1,19
22,1,16
22,1,13
22,1,16
22,1,19
22,1,13
22,1,16
22,1,19
22,1,19
22,1,19
22,1,19
22,1,19
22,1,19
22,1,19
22,1,19
22,1,16
22,1,19
22,1,16
22,1,19
22,1,19
22,1,19
22,1,13
22,1,19
22,1,19
22,1,19
22,1,19
22,1,19
22,1,16
22,1,19
22,1,16
22,1,19
22,1,16
22,1,19
22,1,17
22,1,17
22,1,17
22,1,17
22,1,17
22,1,19
22,1,14
22,1,14
22,1,11
22,1,14
22,1,19
22,1,9
22,1,14
22,1,14
22,1,14
22,1,19
22,1,15
22,1,14
22,1,19
22,1,7
22,1,9
22,1,19
22,1,9
22,1,14
22,1,15
22,1,15
22,1,15
22,1,15
22,1,9
22,1,18
22,1,19
22,1,15
22,1,15
22,1,15
22,1,9
22,1,18
22,1,9
22,1,18
22,1,18
22,1,14
22,1,18
22,1,15
22,1,18
22,1,18
22,1,17
22,1,19
22,1,19
22,1,9
22,1,15
22,1,9
22,1,9
22,1,15
22,1,9
22,1,19
22,24,17
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,7
22,24,13
22,24,13
22,24,13
22,24,8
22,24,8
22,24,8
22,24,8
22,24,8
22,24,8
22,24,8
22,24,13
22,24,8
22,24,19
22,24,13
22,24,19
22,24,8
22,24,8
22,24,8
22,24,8
22,24,8
22,24,8
22,24,19
22,24,8
22,24,19
22,24,8
22,24,8
22,24,8
22,24,8
22,24,8
22,24,8
22,24,11
22,24,8
22,24,8
22,24,8
22,24,17
22,24,17
22,24,13
22,24,17
22,24,9
22,24,9
22,24,17
22,24,9
22,24,9
22,24,9
22,24,9
22,24,9
22,24,9
22,24,9
22,24,9
22,24,9
22,24,15
22,24,9
22,24,9
22,20,7
22,20,9
22,20,7
22,20,7
22,20,7
22,20,7
22,20,7
22,20,7
22,20,10
22,20,7
22,20,10
22,20,7
22,20,7
22,20,20
22,20,10
22,20,7
22,20,13
22,20,7
22,20,13
22,20,13
22,20,7
22,20,10
22,20,13
22,20,10
22,20,13
22,20,10
22,20,13
22,20,10
22,20,13
22,20,13
22,20,13
22,20,13
22,20,13
22,20,13
22,20,10
22,20,13
22,20,13
22,20,13
22,20,10
22,20,10
22,20,13
22,20,13
22,20,10
22,20,10
22,20,8
22,20,13
22,20,11
22,20,14
22,20,19
22,20,19
22,20,20
22,20,11
22,20,20
22,20,20
22,20,20
22,20,20
22,20,20
22,20,11
22,20,20
22,20,20
22,20,20
22,20,20
22,20,20
22,20,17
22,20,17
22,20,9
22,20,9
22,20,13
22,20,10
22,20,9
22,20,9
22,20,9
22,20,13
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,7
22,8,13
22,8,13
22,8,7
22,8,13
22,8,7
22,8,7
22,8,7
22,8,13
22,8,13
22,8,13
22,8,13
22,8,13
22,8,8
22,8,19
22,8,13
22,8,19
22,8,19
22,8,8
22,8,13
22,8,13
22,8,11
22,8,11
22,8,19
22,8,8
22,8,19
22,8,11
22,8,14
22,8,8
22,8,8
22,8,20
22,8,19
22,8,20
22,8,14
22,8,20
22,8,14
22,8,20
22,8,14
22,8,20
22,8,20
22,8,14
22,8,20
22,8,20
22,8,20
22,8,14
22,8,20
22,8,20
22,8,20
22,8,20
22,8,20
22,8,20
22,8,7
22,8,19
22,10,17
22,10,19
22,10,19
22,10,17
22,10,17
22,10,7
22,10,17
22,10,13
22,10,13
22,10,7
22,10,7
22,10,17
22,10,7
22,10,7
22,10,17
22,10,7
22,10,18
22,10,7
22,10,13
22,10,7
22,10,19
22,10,13
22,10,13
22,10,14
22,19,12
22,19,12
22,19,12
22,19,17
22,19,12
22,19,12
22,19,11
22,19,11
22,19,11
22,19,11
22,19,17
22,19,11
22,19,12
22,19,11
22,19,11
22,19,13
22,19,13
22,19,11
22,19,11
22,19,11
22,19,11
22,19,11
22,19,11
22,19,11
22,19,18
22,19,11
22,19,11
22,19,8
22,14,13
22,14,19
22,14,19
22,14,13
22,14,10
22,14,13
22,14,10
22,14,11
22,14,20
22,14,13
22,14,13
22,14,13
22,14,14
22,14,19
22,14,10
22,14,20
22,14,10
22,14,13
22,14,11
22,14,20
22,14,7
22,14,20
22,14,20
22,14,10
22,14,13
22,14,11
22,14,13
22,14,9
22,14,10
22,14,9
22,14,10
22,14,19
22,14,7
22,14,11
22,14,14
22,14,20
22,14,14
22,14,14
22,14,13
22,16,7
22,16,20
22,9,7
22,9,7
22,9,16
22,9,7
22,9,16
22,9,7
22,9,7
22,9,7
22,9,7
22,9,7
22,9,13
22,9,13
22,9,7
22,9,13
22,9,7
22,9,13
22,9,13
22,9,13
22,9,7
22,9,13
22,9,13
22,9,13
22,9,13
22,9,13
22,9,10
22,9,13
22,9,13
22,9,10
22,9,10
22,9,13
22,9,13
22,9,13
22,9,10
22,9,13
22,9,10
22,9,13
22,9,16
22,9,10
22,9,16
22,9,13
22,9,13
22,9,8
22,9,16
22,9,10
22,9,11
22,9,11
22,9,11
22,9,19
22,9,11
22,9,11
22,9,11
22,9,16
22,9,16
22,9,11
22,9,16
22,9,14
22,9,16
22,9,19
22,9,14
22,9,16
22,9,19
22,9,14
22,9,19
22,9,11
22,9,17
22,9,11
22,9,16
22,9,14
22,9,14
22,9,14
22,9,11
22,9,19
22,9,8
22,9,14
22,9,14
22,9,17
22,9,14
22,9,14
22,9,13
22,9,11
22,9,11
22,9,17
22,9,9
22,9,9
22,9,9
22,9,9
22,9,19
22,9,16
22,9,9
22,9,16
22,9,13
22,9,17
22,9,9
22,9,9
22,9,16
22,9,7
22,9,9
22,9,9
22,9,13
22,9,9
22,9,9
22,21,10
22,21,10
22,4,16
22,4,9
22,4,16
22,4,8
22,4,9
22,4,8
22,4,17
22,4,9
22,4,15
22,4,16
22,4,15
22,4,17
22,4,15
22,4,13
22,4,16
22,4,10
22,4,7
22,4,15
22,4,16
22,4,13
22,4,15
22,4,15
22,4,19
22,4,13
22,4,15
22,4,15
22,4,11
22,4,15
22,4,16
22,4,15
22,4,16
22,4,19
22,4,8
22,4,17
22,4,19
22,4,17
22,4,15
22,4,16
22,4,19
22,4,15
22,4,13
22,4,8
22,4,15
22,4,8
22,4,11
22,4,19
22,4,16
22,4,16
22,4,19
22,4,8
22,4,15
22,4,16
22,4,19
22,4,15
22,4,19
22,4,8
22,4,16
22,4,16
22,4,16
22,4,16
22,4,19
22,4,16
22,4,16
22,4,9
22,4,15
22,4,16
22,4,9
22,4,19
22,4,15
22,4,19
22,4,16
22,4,15
22,4,15
22,3,31
22,3,31
22,3,37
22,3,34
22,3,34
22,3,34
22,3,34
22,3,31
22,3,31
22,3,31
22,3,34
22,3,34
22,3,36
22,3,44
22,3,34
22,3,34
22,3,32
22,3,34
22,3,37
22,3,35
22,3,43
22,3,43
22,3,43
22,3,43
22,3,43
22,3,38
22,3,43
22,3,40
22,3,38
22,3,44
22,3,41
22,3,43
22,3,41
22,3,43
22,3,43
22,3,43
22,3,43
22,3,38
22,3,38
22,3,38
22,3,38
22,3,44
22,3,35
22,3,44
22,3,44
22,3,35
22,3,35
22,3,35
22,3,36
22,3,44
22,3,38
22,3,36
22,3,39
22,3,44
22,3,44
22,3,44
22,3,44
22,3,44
22,3,44
22,3,36
22,3,36
22,3,39
22,3,32
22,3,44
22,15,38
22,15,31
22,15,31
22,15,38
22,15,38
22,15,34
22,15,38
22,15,34
22,15,35
22,15,34
22,15,34
22,1,35
22,1,40
22,1,31
22,1,31
22,1,40
22,1,31
22,1,38
22,1,31
22,1,44
22,1,31
22,1,31
22,1,31
22,1,31
22,1,42
22,1,39
22,1,39
22,1,39
22,1,44
22,1,39
22,1,31
22,1,31
22,1,31
22,1,39
22,1,31
22,1,40
22,1,44
22,1,40
22,1,34
22,1,43
22,1,40
22,1,40
22,1,31
22,1,34
22,1,31
22,1,43
22,1,37
22,1,31
22,1,37
22,1,40
22,1,39
22,1,43
22,1,31
22,1,43
22,1,37
22,1,31
22,1,34
22,1,37
22,1,31
22,1,31
22,1,37
22,1,37
22,1,37
22,1,34
22,1,37
22,1,34
22,1,37
22,1,40
22,1,32
22,1,40
22,1,32
22,1,37
22,1,40
22,1,40
22,1,32
22,1,35
22,1,32
22,1,37
22,1,37
22,1,32
22,1,37
22,1,32
22,1,32
22,1,32
22,1,32
22,1,32
22,1,32
22,1,43
22,1,32
22,1,43
22,1,32
22,1,32
22,1,44
22,1,35
22,1,43
22,1,32
22,1,43
22,1,41
22,1,32
22,1,40
22,1,40
22,1,32
22,1,40
22,1,32
22,1,38
22,1,32
22,1,32
22,1,32
22,1,32
22,1,32
22,1,43
22,1,44
22,1,44
22,1,32
22,1,37
22,1,32
22,1,32
22,1,38
22,1,32
22,1,44
22,1,32
22,1,38
22,1,38
22,1,38
22,1,38
22,1,38
22,1,38
22,1,44
22,1,43
22,1,44
22,1,38
22,1,33
22,1,44
22,1,44
22,1,38
22,1,44
22,1,38
22,1,37
22,1,38
22,1,40
22,1,39
22,1,40
22,1,38
22,1,39
22,1,44
22,1,39
22,1,34
22,1,33
22,1,40
22,1,33
22,1,43
22,1,44
22,1,40
22,1,39
22,1,43
22,1,39
22,1,33
22,1,33
22,1,33
22,1,33
22,1,33
22,1,33
22,1,40
22,1,33
22,10,40
22,10,38
22,10,44
22,10,38
22,10,44
22,10,38
22,10,43
22,10,44
22,10,37
22,10,44
22,10,44
22,10,44
22,10,44
22,10,37
22,10,44
22,10,44
22,10,44
22,10,44
22,10,44
22,10,37
22,10,37
22,10,37
22,10,44
22,10,37
22,10,44
22,10,44
22,10,37
22,10,43
22,10,37
22,20,38
22,20,38
22,20,38
22,20,38
22,20,38
22,20,38
22,20,36
22,20,33
22,20,33
22,20,38
22,20,38
22,20,36
22,20,34
22,20,34
22,20,34
22,20,34
22,20,35
22,20,34
22,20,35
22,20,35
22,20,39
22,20,37
22,20,34
